,vx,vy,heading,x,y,ax,ay
654,0.26803908,15.3559885,-90.00000000000001,1903.5968,3563.1843,0.0,0.0
655,0.26803908,15.3559885,-90.00000000000001,1903.8649,3578.5403,-0.00092916936,-0.05323243
656,0.2643224,15.143059,-90.00000000000001,1904.1292,3593.6833,-0.002787523,-0.15969777
657,0.26060566,14.930127,-90.00000000000001,1904.3898,3608.6135,-0.0037167072,-0.21293068
658,0.256889,14.717197,-90.00000000000001,1904.6466,3623.3308,-0.0025087744,-0.14372802
659,0.25800398,14.781076,-90.00000000000001,1904.9047,3638.1118,-9.291619e-05,-0.005322933
660,0.259119,14.844956,-90.00000000000001,1905.1638,3652.9568,0.0011150166,0.06387949
661,0.26023403,14.908835,-90.00000000000001,1905.4241,3667.8657,0.0011150241,0.06387949
662,0.26134905,14.972715,-90.00000000000001,1905.6854,3682.8384,0.0011150166,0.06387925
663,0.26246405,15.036593,-90.00000000000001,1905.9479,3697.875,0.0013008416,0.07452536
664,0.2643224,15.143059,-90.00000000000001,1906.2122,3713.018,0.0016725138,0.09581828
665,0.26618075,15.249523,-90.00000000000001,1906.4784,3728.2676,0.0018583462,0.10646486
666,0.26803908,15.3559885,-90.00000000000001,1906.7465,3743.6235,0.0023229346,0.13308144
667,0.2717558,15.568919,-90.00000000000001,1907.0182,3759.1924,0.0032521263,0.18631434
668,0.27547252,15.78185,-90.00000000000001,1907.2937,3774.974,0.0037167147,0.21293068
669,0.27918923,15.994781,-90.00000000000001,1907.5729,3790.969,0.0032561496,0.18654561
670,0.2810637,16.10217,-90.00000000000001,1907.8539,3807.071,0.0023350418,0.13377571
671,0.2829382,16.209562,-90.00000000000001,1908.1368,3823.2805,0.001874499,0.10739064
672,0.28481272,16.316952,-90.00000000000001,1908.4216,3839.5974,0.0010544211,0.06040716
673,0.28340688,16.23641,-90.00000000000001,1908.7051,3855.8337,-0.0005857721,-0.033559322
674,0.28200096,16.155867,-90.00000000000001,1908.987,3871.9895,-0.0014058873,-0.08054304
675,0.2805951,16.075323,-90.00000000000001,1909.2677,3888.065,-0.0014058799,-0.08054328
676,0.27918923,15.994781,-90.00000000000001,1909.5469,3904.0598,-0.02524861,-0.13992453
677,0.18241239,15.676711,-90.33333333333334,1909.7292,3919.7366,-0.072005555,-0.25883102
678,0.089349724,15.358068,-90.66666666666667,1909.8186,3935.0947,-0.09306321,-0.31863475
679,-9.477287e-07,15.038884,-91.0,1909.8186,3950.1335,-0.09900527,-0.43938828
680,-0.124258004,14.238342,-91.50000000000001,1909.6943,3964.3718,-0.1120368,-0.6804433
681,-0.23454042,13.436837,-91.99999999999999,1909.4598,3977.8086,-0.04525441,-0.9205668
682,-0.07073619,12.158122,-91.33333333333333,1909.3892,3989.9668,0.0878364,-1.1598668
683,0.06328335,10.87759,-90.66666666666667,1909.4524,4000.8445,0.13401352,-1.2804031
684,0.16749413,9.595757,-90.00000000000001,1909.6199,4010.4402,0.079097964,-1.3341408
685,0.14144488,8.103393,-90.00000000000001,1909.7614,4018.5435,0.0065157525,-1.4397317
686,0.11539561,6.6110272,-90.00000000000001,1909.8767,4025.1545,-0.026049258,-1.4923648
687,0.089346364,5.118663,-90.00000000000001,1909.9661,4030.2732,-0.031636268,-1.519138
688,0.040949058,3.519205,-90.33333333333334,1910.007,4033.7925,-0.038156554,-1.5727684
689,0.011166697,1.9194113,-90.66666666666667,1910.0181,4035.712,-0.029782187,-1.5997531
690,-2.0359453e-08,0.3194444,-91.0,1910.0181,4036.0312,-0.013028948,-1.2265522
691,-1.349543e-08,0.2129629,-91.0,1910.0181,4036.2441,-0.0027916743,-0.47985283
692,-6.747715e-09,0.10648145,-91.0,1910.0181,4036.3506,6.776792e-09,-0.10648146
693,0.0,0.0,-91.0,1910.0181,4036.3506,3.3738572e-09,-0.053240728
694,-6.747715e-09,0.10648145,-91.0,1910.0181,4036.457,-3.3738574e-09,0.053240724
695,-1.349543e-08,0.2129629,-91.0,1910.0181,4036.67,-6.6604118e-09,0.106481455
696,-1.9893934e-08,0.31944436,-91.0,1910.0181,4036.9893,-0.003256419,0.5597125
697,-0.013025676,2.23885,-91.33333333333333,1910.005,4039.228,-0.015352314,1.4661232
698,-0.048383616,4.15805,-91.66666666666671,1909.9567,4043.386,-0.035357382,1.9191514
699,-0.10607161,6.07685,-91.99999999999999,1909.8506,4049.463,-0.02233275,1.8393987
700,-0.044668693,7.677645,-91.33333333333333,1909.8059,4057.1406,0.040940396,1.6800907
701,0.05397505,9.277617,-90.66666666666667,1909.8599,4066.4182,0.09863955,1.59981
702,0.18984285,10.876118,-90.00000000000001,1910.0497,4077.2944,0.09678421,1.4392527
703,0.20660034,11.836156,-90.00000000000001,1910.2562,4089.1306,0.046535067,1.1196537
704,0.22335783,12.796194,-90.00000000000001,1910.4796,4101.927,0.016757488,0.9600382
705,0.24011531,13.756232,-90.00000000000001,1910.7197,4115.683,0.03443873,0.79969215
706,0.32759777,14.074886,-89.66666666666669,1911.0474,4129.758,0.07072926,0.47885942
707,0.41879243,14.392978,-89.3333333333333,1911.4662,4144.151,0.09119502,0.31808305
708,0.5137007,14.710473,-89.00000000000003,1911.9799,4158.8613,0.048074223,0.21211481
709,0.42498636,14.60585,-89.3333333333333,1912.4048,4173.4673,-0.04249952,0.00077462196
710,0.3375087,14.500699,-89.66666666666669,1912.7423,4187.968,-0.087478235,-0.105149984
711,0.25126544,14.395024,-90.00000000000001,1912.9935,4202.363,-0.08592917,-0.078820705
712,0.16751297,14.396242,-90.33333333333334,1913.161,4216.7593,-0.084375724,-0.025626898
713,0.083758295,14.396974,-90.66666666666667,1913.2448,4231.1562,-0.08375526,0.00073099136
714,-9.2463796e-07,14.397217,-91.0,1913.2448,4245.5537,-0.06281827,-0.02631569
715,-9.0962317e-07,14.290736,-91.0,1913.2448,4259.844,-0.020939793,-0.07980013
716,-8.9461287e-07,14.184254,-91.0,1913.2448,4274.0283,1.5012546e-08,-0.10648155
717,-8.795981e-07,14.077773,-91.0,1913.2448,4288.106,0.010198718,-0.09318614
718,0.040793948,14.024472,-90.83333333333331,1913.2855,4302.1304,0.030519031,-0.06662512
719,0.0812804,13.971054,-90.66666666666667,1913.3668,4316.1016,0.040485527,-0.053417444
720,0.121454775,13.917521,-90.49999999999999,1913.4883,4330.019,0.0401747,-0.053533554
721,0.16131838,13.863871,-90.33333333333334,1913.6497,4343.883,0.039864346,-0.053649426
722,0.2008742,13.810107,-90.1666666666667,1913.8506,4357.693,0.03955409,-0.05376315
723,0.24011531,13.756232,-90.00000000000001,1914.0907,4371.449,0.029974103,-0.013761997
724,0.24197367,13.862698,-90.00000000000001,1914.3326,4385.312,0.011204045,0.06638026
725,0.24383202,13.969163,-90.00000000000001,1914.5764,4399.2812,0.0018583573,0.10646558
726,0.24569039,14.075629,-90.00000000000001,1914.8221,4413.357,0.00092918053,0.05323291
727,0.24383202,13.969163,-90.00000000000001,1915.0659,4427.326,-0.00092918053,-0.05323291
728,0.24197367,13.862698,-90.00000000000001,1915.3079,4441.189,-0.0018583573,-0.10646558
729,0.24011531,13.756232,-90.00000000000001,1915.548,4454.9453,-0.022022188,-0.13279486
730,0.15760162,13.544449,-90.33333333333334,1915.7056,4468.4897,-0.06173095,-0.1855762
731,0.07756355,13.332176,-90.66666666666667,1915.7831,4481.822,-0.080038555,-0.21226645
732,-8.338877e-07,13.119439,-91.0,1915.7831,4494.9414,-0.058791712,-0.10619593
733,-8.3411277e-07,13.332402,-91.0,1915.7831,4508.274,-0.019391099,0.10653806
734,-8.4923664e-07,13.545365,-91.0,1915.7831,4521.8193,-1.5125039e-08,0.21296287
735,-8.79264e-07,13.7583275,-91.0,1915.7831,4535.5776,-1.882249e-08,0.18634224
736,-8.7937536e-07,13.864809,-91.0,1915.7831,4549.4424,-7.590927e-09,0.1331017
737,-8.79489e-07,13.971291,-91.0,1915.7831,4563.4136,-1.1192469e-10,0.10648179
738,-8.795981e-07,14.077773,-91.0,1915.7831,4577.491,-6.9736643e-09,0.13333416
739,-9.0716094e-07,14.291663,-91.0,1915.7831,4591.7827,-1.3249974e-08,0.18703794
740,-9.04926e-07,14.505552,-91.0,1915.7831,4606.288,-1.2664543e-08,0.21388888
741,-9.3249116e-07,14.7194395,-91.0,1915.7831,4621.0073,0.016056255,0.16038108
742,0.06422414,14.7193,-90.75000000000001,1915.8473,4635.7266,0.0481685,0.053297043
743,0.12844802,14.71888,-90.49999999999999,1915.9757,4650.4453,0.06422401,-0.00042033195
744,0.19267122,14.718179,-90.25,1916.1683,4665.1636,0.06422201,-0.0007009506
745,0.256889,14.717197,-90.00000000000001,1916.4252,4679.881,0.015354507,-0.08045101
746,0.12564829,14.398057,-90.49999999999999,1916.5508,4694.279,-0.0809782,-0.23988652
747,-8.795981e-07,14.077773,-91.0,1916.5508,4708.3564,-0.075004704,-0.21336699
748,0.082519345,14.184013,-90.66666666666667,1916.6333,4722.5405,0.030786501,-0.0005118847
749,0.16627407,14.289769,-90.33333333333334,1916.7996,4736.83,0.08375526,0.10575175
750,0.25126544,14.395024,-90.00000000000001,1917.0508,4751.225,0.062505186,0.025833845
751,0.24754873,14.182094,-90.00000000000001,1917.2983,4765.407,0.018460311,-0.13338423
752,0.24383202,13.969163,-90.00000000000001,1917.5421,4779.3765,-0.0037167072,-0.21293068
753,0.24011531,13.756232,-90.00000000000001,1917.7822,4793.133,-0.022796493,-0.1594069
754,0.16007946,13.757397,-90.33333333333334,1917.9423,4806.89,-0.060956605,-0.05247593
755,0.08004145,13.758095,-90.66666666666667,1918.0223,4820.6484,-0.08003855,0.000698328
756,-8.79264e-07,13.7583275,-91.0,1918.0223,4834.4067,-0.07988679,-0.026387215
757,-0.07942534,13.651615,-91.33333333333333,1917.9429,4848.0586,-0.07926773,-0.08008957
758,-0.157605,13.544449,-91.66666666666671,1917.7853,4861.603,-0.0781798,-0.107164145
759,-0.23454042,13.436837,-91.99999999999999,1917.5508,4875.04,-0.038469028,-0.080313206
760,-0.15636605,13.437974,-91.66666666666671,1917.3944,4888.478,0.039398253,-0.026163816
761,-0.07818636,13.438657,-91.33333333333333,1917.3162,4901.9165,0.078179814,0.000682354
762,-8.491253e-07,13.438884,-91.0,1917.3162,4915.3555,0.05863768,-0.026335955
763,-8.490094e-07,13.332403,-91.0,1917.3162,4928.688,0.019546378,-0.07980418
764,-8.489003e-07,13.225921,-91.0,1917.3162,4941.914,3.8366608e-09,-0.10648179
765,-8.338877e-07,13.119439,-91.0,1917.3162,4955.0337,1.1287256e-08,-0.10648155
766,-8.1887293e-07,13.012959,-91.0,1917.3162,4968.047,1.1288378e-08,-0.106481075
767,-8.187616e-07,12.906477,-91.0,1917.3162,4980.953,3.838352e-09,-0.106481075
768,-8.186457e-07,12.799996,-91.0,1917.3162,4993.753,5.6814997e-11,-0.053240538
769,-8.187616e-07,12.906477,-91.0,1917.3162,5006.659,-5.6814997e-11,0.053240538
770,-8.1887293e-07,13.012959,-91.0,1917.3162,5019.6724,-3.838352e-09,0.106481075
771,-8.338877e-07,13.119439,-91.0,1917.3162,5032.792,-7.535235e-09,0.07986069
772,-8.338877e-07,13.119439,-91.0,1917.3162,5045.9116,-3.753698e-09,0.02662015
773,-8.338877e-07,13.119439,-91.0,1917.3162,5059.0312,0.0,0.0
774,-8.338877e-07,13.119439,-91.0,1917.3162,5072.151,0.0,0.0
775,-8.338877e-07,13.119439,-91.0,1917.3162,5085.2705,3.1659937e-09,-0.05347228
776,-8.2122375e-07,12.90555,-91.0,1917.3162,5098.1763,9.497981e-09,-0.16041636
777,-8.085598e-07,12.691663,-91.0,1917.3162,5110.868,1.2663975e-08,-0.2138884
778,-7.958958e-07,12.477773,-91.0,1917.3162,5123.3457,0.010777478,-0.19237995
779,0.043109078,12.34992,-90.80000000000001,1917.3593,5135.696,0.032109264,-0.14939904
780,0.08532637,12.221919,-90.60000000000002,1917.4446,5147.9175,0.042216808,-0.1279993
781,0.12664914,12.093777,-90.39999999999999,1917.5713,5160.011,0.04132374,-0.12814164
782,0.16708127,11.965496,-90.2,1917.7384,5171.9766,0.04043056,-0.12827969
783,0.20661649,11.837081,-90.00000000000001,1917.9451,5183.8135,0.029875644,-0.096277714
784,0.20661649,11.837081,-90.00000000000001,1918.1517,5195.6504,0.009883806,-0.032103777
785,0.20661649,11.837081,-90.00000000000001,1918.3584,5207.4873,0.0,0.0
786,0.20661649,11.837081,-90.00000000000001,1918.5651,5219.324,-0.017527219,-0.026367903
787,0.13650762,11.731609,-90.33333333333334,1918.7015,5231.0557,-0.052272387,-0.079206705
788,0.06763583,11.625726,-90.66666666666667,1918.7692,5242.681,-0.06887226,-0.105880976
789,-7.352798e-07,11.519441,-91.0,1918.7692,5254.2007,-0.06763597,-0.10628247
790,-0.06639969,11.412765,-91.33333333333333,1918.7028,5265.6133,-0.066397384,-0.106672525
791,-0.13155477,11.305712,-91.66666666666671,1918.5712,5276.919,-0.0651552,-0.107050896
792,-0.19546647,11.19829,-91.99999999999999,1918.3757,5288.117,-0.031956956,-0.08023763
793,-0.13031581,11.199236,-91.66666666666671,1918.2454,5299.3164,0.032886185,-0.02624011
794,-0.065160684,11.199805,-91.33333333333333,1918.1802,5310.516,0.06515522,0.00056886673
795,-6.9024446e-07,11.199996,-91.0,1918.1802,5321.7163,0.061085954,0.00021100044
796,0.048868034,11.199889,-90.75000000000001,1918.229,5332.916,0.052941322,-8.559227e-05
797,0.09773589,11.19957,-90.49999999999999,1918.3268,5344.1157,0.048867933,-0.00031995773
798,0.14660318,11.199036,-90.25,1918.4734,5355.315,0.048866406,-0.00053334236
799,0.19546637,11.19829,-90.00000000000001,1918.6688,5366.513,0.054793395,0.079001665
800,0.2680463,11.516322,-89.66666666666669,1918.9369,5378.0293,0.06757675,0.23821807
801,0.34433025,11.833876,-89.3333333333333,1919.2812,5389.8633,0.07628421,0.31754637
802,0.42431924,12.150922,-89.00000000000003,1919.7056,5402.014,0.04061673,0.21186829
803,0.35052422,12.046749,-89.3333333333333,1920.056,5414.061,-0.035042025,0.0010206699
804,0.27795717,11.942131,-89.66666666666669,1920.334,5426.003,-0.07256745,-0.104614735
805,0.20661649,11.837081,-90.00000000000001,1920.5406,5437.84,-0.1054664,-0.23829794
806,-7.088355e-07,11.198607,-91.0,1920.5406,5449.0386,-0.16721056,-0.50597095
807,-0.1842679,10.556721,-91.99999999999999,1920.3563,5459.595,-0.14285871,-0.53379416
808,-0.18055119,10.343791,-91.99999999999999,1920.1758,5469.939,-0.043279264,-0.3201692
809,-0.17683448,10.13086,-91.99999999999999,1919.9989,5480.07,0.0037167072,-0.2129302
810,-0.17311777,9.917931,-91.99999999999999,1919.8258,5489.988,0.017525377,-0.18633771
811,-0.11416639,9.81137,-91.66666666666671,1919.7117,5499.7993,0.04483128,-0.13323998
812,-0.056460742,9.704461,-91.33333333333333,1919.6552,5509.504,0.0577057,-0.10690522
813,-6.1391967e-07,9.5972185,-91.0,1919.6552,5519.101,0.042656474,-0.053496838
814,-6.115734e-07,9.704625,-91.0,1919.6552,5528.8057,0.01411503,0.053744793
815,-6.2412147e-07,9.812034,-91.0,1919.6552,5538.6177,-5.1003326e-09,0.10740781
816,-6.217729e-07,9.919441,-91.0,1919.6552,5548.537,4.98423e-09,-0.02615714
817,-5.93985e-07,9.492589,-91.0,1919.6552,5558.03,2.1428619e-08,-0.29328704
818,-5.661949e-07,9.065738,-91.0,1919.6552,5567.0957,2.4064846e-08,-0.4268515
819,-5.5330366e-07,8.638886,-91.0,1919.6552,5575.7344,-0.03350274,-0.56047726
820,-0.13401157,7.6775312,-91.99999999999999,1919.5211,5583.412,-0.092120804,-0.82816756
821,-0.23447275,6.7144227,-93.00000000000003,1919.2866,5590.1265,-0.10045728,-0.96288896
822,-0.30136847,5.750439,-94.00000000000001,1918.9852,5595.877,-0.056077182,-0.90948975
823,-0.29142457,5.003556,-94.3333333333333,1918.6938,5600.8804,-0.0070962086,-0.80107474
824,-0.2728015,4.257007,-94.66666666666667,1918.421,5605.137,0.018621773,-0.7465294
825,-0.24550447,3.5108702,-95.0,1918.1755,5608.648,0.040465552,-0.82548416
826,-0.15685938,2.447756,-94.66666666666667,1918.0187,5611.0957,0.070212804,-0.9840889
827,-0.08059535,1.3837656,-94.3333333333333,1917.9381,5612.4795,0.076262504,-1.0639635
828,-0.016718466,0.31900656,-94.00000000000001,1917.9214,5612.7983,0.052382194,-0.82496184
829,-0.011207477,0.21266776,-94.01666631833268,1917.9102,5613.011,0.020117918,-0.34594303
830,-0.0056346683,0.10633226,-94.033332690254,1917.9045,5613.1177,0.005572819,-0.10633552
831,0.0,0.0,-94.04999911294381,1917.9045,5613.1177,0.0042105364,-0.07975
832,0.0,0.0,-94.06666558358194,1917.9045,5613.1177,0.0014086671,-0.026583064
833,0.0,0.0,-94.08333209934813,1917.9045,5613.1177,0.0,0.0
834,0.0,0.0,-94.09999865742213,1917.9045,5613.1177,0.0,0.0
835,0.0,0.0,-94.11666525498359,1917.9045,5613.1177,0.0,0.0
836,0.0,0.0,-94.13333188921214,1917.9045,5613.1177,0.0,0.0
837,0.0,0.0,-94.1499985572874,1917.9045,5613.1177,0.0,0.0
838,0.0,0.0,-94.16666525638891,1917.9045,5613.1177,0.0,0.0
839,0.0,0.0,-94.18333198369622,1917.9045,5613.1177,0.0,0.0
840,0.0,0.0,-94.19999873638882,1917.9045,5613.1177,0.0,0.0
841,0.0,0.0,-94.2166655116462,1917.9045,5613.1177,0.0,0.0
842,0.0,0.0,-94.2333323066478,1917.9045,5613.1177,0.0,0.0
843,0.0,0.0,-94.24999911857304,1917.9045,5613.1177,0.0,0.0
844,0.0,0.0,-94.26666594460139,1917.9045,5613.1177,0.0,0.0
845,0.0,0.0,-94.2833327819122,1917.9045,5613.1177,0.0,0.0
846,0.0,0.0,-94.29999962768487,1917.9045,5613.1177,0.0,0.0
847,0.0,0.0,-94.31666647909879,1917.9045,5613.1177,0.0,0.0
848,0.0,0.0,-94.33333333333334,1917.9045,5613.1177,0.0,0.0
849,0.0,0.0,-94.3500001875679,1917.9045,5613.1177,0.0,0.0
850,0.0,0.0,-94.36666703898183,1917.9045,5613.1177,0.0,0.0
851,0.0,0.0,-94.3833338847545,1917.9045,5613.1177,0.0,0.0
852,0.0,0.0,-94.4000007220653,1917.9045,5613.1177,0.0,0.0
853,0.0,0.0,-94.41666754809363,1917.9045,5613.1177,0.0,0.0
854,0.0,0.0,-94.4333343600189,1917.9045,5613.1177,0.0,0.0
855,0.0,0.0,-94.4500011550205,1917.9045,5613.1177,0.0,0.0
856,0.0,0.0,-94.46666793027788,1917.9045,5613.1177,0.0,0.0
857,0.0,0.0,-94.48333468297047,1917.9045,5613.1177,0.0,0.0
858,0.0,0.0,-94.50000141027778,1917.9045,5613.1177,0.0,0.0
859,0.0,0.0,-94.5166681093793,1917.9045,5613.1177,0.0,0.0
860,0.0,0.0,-94.53333477745454,1917.9045,5613.1177,0.0,0.0
861,0.0,0.0,-94.55000141168311,1917.9045,5613.1177,0.0,0.0
862,0.0,0.0,-94.56666800924457,1917.9045,5613.1177,0.0,0.0
863,0.0,0.0,-94.58333456731856,1917.9045,5613.1177,0.0,0.0
864,0.0,0.0,-94.60000108308476,1917.9045,5613.1177,0.0,0.0
865,0.0,0.0,-94.61666755372289,1917.9045,5613.1177,0.0,0.0
866,0.0,0.0,-94.6333339764127,1917.9045,5613.1177,0.0,0.0
867,0.0,0.0,-94.650000348334,1917.9045,5613.1177,-0.013634155,0.21275796
868,-0.05453662,0.85103184,-94.66666666666667,1917.85,5613.9688,-0.03842651,0.63842535
869,-0.099169426,1.7026695,-94.3333333333333,1917.7509,5615.6714,-0.044631474,0.8516159
870,-0.13389309,2.554826,-94.00000000000001,1917.617,5618.226,-0.022021145,0.77272666
871,-0.107897535,3.089782,-93.00000000000003,1917.509,5621.316,0.015475038,0.6141833
872,-0.063264824,3.6244469,-91.99999999999999,1917.4458,5624.9404,0.044631384,0.5345427
873,-2.5782518e-07,4.158332,-91.0,1917.4458,5629.0986,-0.24070601,0.4442169
874,-1.1339861,4.3327646,-105.66666666666666,1916.3118,5633.4316,-0.85543454,0.18343544
875,-2.351017,4.183756,-120.33333333333334,1913.9607,5637.615,-1.1933236,-0.15618044
876,-3.5562637,3.6826189,-135.00000000000003,1910.4044,5641.298,-1.3020651,-0.44695383
877,-5.137,3.0460863,-150.33333333333337,1905.2675,5644.3438,-1.4529432,-0.7538817
878,-6.5820537,1.8047615,-165.6666666666667,1898.6854,5646.1484,-1.3916413,-1.230986
879,-7.6777754,-4.0233473e-07,179.0,1891.0077,5646.1484,-1.0690426,-1.2248093
880,-8.317449,-0.04838901,178.66666666666666,1882.6902,5646.1,-0.7536043,-0.4893431
881,-8.956798,-0.10422241,178.33333333333334,1873.7334,5645.996,-0.6393328,-0.055831775
882,-9.5957575,-0.16749412,178.0,1864.1377,5645.8286,-0.47951984,-0.031637385
883,-9.596568,-0.11166684,178.33333333333334,1854.5411,5645.717,-0.16026735,0.026054054
884,-9.597056,-0.055833466,178.66666666666666,1844.9441,5645.661,-0.00048732758,0.055831745
885,-9.5972185,-5.0959557e-07,179.0,1835.3469,5645.661,-0.00016260147,0.027916584
886,-9.597056,-0.055833466,178.66666666666666,1825.7499,5645.6055,0.00016260147,-0.027916584
887,-9.596568,-0.11166684,178.33333333333334,1816.1533,5645.4937,0.00048732758,-0.055831745
888,-9.5957575,-0.16749412,178.0,1806.5576,5645.326,-0.026525259,-0.028227588
889,-9.703968,-0.11291655,178.33333333333334,1796.8536,5645.2134,-0.08087754,0.027290303
890,-9.811868,-0.0570832,178.66666666666666,1787.0417,5645.1562,-0.10789585,0.055831738
891,-9.919441,-5.266183e-07,179.0,1777.1223,5645.1562,0.29423666,-0.30344212
892,-8.419448,-1.3837676,169.66666666666666,1768.7029,5643.7725,1.1355908,-0.90341085
893,-6.769498,-2.2869594,160.33333333333334,1761.9333,5641.4854,1.6212717,-0.90164095
894,-5.0843043,-2.7033725,151.0,1756.849,5638.7817,1.7250924,-0.5780911
895,-3.2042716,-3.2797189,133.33333333333334,1753.6448,5635.502,1.7795529,-0.33462334
896,-1.531319,-3.0491064,115.66666666666666,1752.1134,5632.4526,1.6017544,0.18066537
897,-0.35023946,-2.2113235,98.0,1751.7632,5630.241,1.0353802,0.43271285
898,-0.2438305,-2.3866503,94.83333333333333,1751.5194,5627.8545,0.3796644,0.07932311
899,-0.1190705,-2.556487,91.66666666666667,1751.4004,5625.298,0.124682724,-0.1694634
900,0.023731451,-2.7193403,88.5,1751.4241,5622.5786,0.14269738,-0.16248429
901,0.18415704,-2.8737342,85.33333333333333,1751.6083,5619.705,0.16029456,-0.15403175
902,0.36168218,-3.0182202,82.16666666666669,1751.97,5616.687,0.17736688,-0.14413238
903,0.55567384,-3.1513839,79.0,1752.5256,5613.5356,0.10457206,-0.10831344
904,0.40845358,-3.1738243,81.66666666666667,1752.9341,5610.362,-0.06213882,-0.048402727
905,0.26034716,-3.1893907,84.33333333333333,1753.1945,5607.1724,-0.14802556,-0.015558064
906,0.111678034,-3.1980498,87.0,1753.3062,5603.974,-0.30297825,0.06293261
907,-0.6547902,-2.9134347,101.66666666666667,1752.6514,5601.0605,-0.5749317,0.25282556
908,-1.2729113,-2.4627035,116.33333333333334,1751.3784,5598.5977,-0.61041427,0.4368924
909,-1.7118582,-1.9012115,131.0,1749.6665,5596.6963,-0.469955,0.5018819
910,-2.0956633,-1.4673991,144.0,1747.5708,5595.229,-0.3707346,0.48453707
911,-2.3720446,-0.9583676,157.0,1745.1987,5594.2705,-0.27283952,0.50250787
912,-2.526835,-0.4002116,170.0,1742.6719,5593.87,-0.12317562,0.43168738
913,-2.4335754,-0.29880565,172.0,1740.2383,5593.5713,0.03221482,0.21384041
914,-2.3364449,-0.20441194,174.0,1737.9019,5593.3667,0.09703642,0.09435788
915,-2.2358198,-0.11717379,176.0,1735.666,5593.2495,0.07519156,0.13555524
916,-2.2334342,0.15617715,-177.00000000000003,1733.4326,5593.406,0.03526926,0.22624078
917,-2.1977534,0.42720023,-170.0,1731.2349,5593.833,0.035547912,0.27001292
918,-2.129309,0.6918548,-163.0,1729.1056,5594.525,0.12837294,0.31746727
919,-1.788387,1.1613916,-148.0,1727.3173,5595.6865,0.29576662,0.38697302
920,-1.3556089,1.5055555,-133.0,1725.9617,5597.192,0.4226694,0.3406365
921,-0.87140924,1.7102369,-118.00000000000001,1725.0902,5598.9023,0.44348264,0.16858003
922,-0.4986561,1.6310303,-108.00000000000001,1724.5916,5600.533,0.3866434,-0.026053637
923,-0.18178853,1.4805475,-98.00000000000004,1724.4098,5602.0137,0.3137876,-0.14617336
924,0.066873536,1.2760262,-87.99999999999999,1724.4767,5603.2896,0.20696488,-0.1131776
925,0.080541335,1.3828412,-87.6666666666667,1724.5573,5604.6724,0.0727275,0.028951019
926,0.09545369,1.4895366,-87.33333333333333,1724.6527,5606.162,0.014912246,0.10669282
927,0.11161017,1.5961021,-87.0,1724.7643,5607.7583,0.00095754676,-0.052948207
928,0.06821504,1.0644829,-87.33333333333333,1724.8325,5608.8228,-0.02695956,-0.37218124
929,0.031010568,0.5324308,-87.6666666666667,1724.8635,5609.355,-0.037203662,-0.53203857
930,0.0,0.0,-87.99999999999999,1724.8635,5609.355,-0.024806403,-0.39922845
931,0.0,0.0,-88.07141558346788,1724.8635,5609.355,-0.007752642,-0.1331077
932,0.0,0.0,-88.14283405261101,1724.8635,5609.355,0.0,0.0
933,0.0,0.0,-88.2142551856613,1724.8635,5609.355,0.0,0.0
934,0.0,0.0,-88.2856787608011,1724.8635,5609.355,0.0,0.0
935,0.0,0.0,-88.35710455616723,1724.8635,5609.355,0.0,0.0
936,0.0,0.0,-88.428532349855,1724.8635,5609.355,0.0,0.0
937,0.0,0.0,-88.49996191992261,1724.8635,5609.355,0.0,0.0
938,0.0,0.0,-88.57139304439504,1724.8635,5609.355,0.0,0.0
939,0.0,0.0,-88.6428255012683,1724.8635,5609.355,0.0,0.0
940,0.0,0.0,-88.71425906851356,1724.8635,5609.355,0.0,0.0
941,0.0,0.0,-88.78569352408127,1724.8635,5609.355,0.0,0.0
942,0.0,0.0,-88.85712864590532,1724.8635,5609.355,0.0,0.0
943,0.0,0.0,-88.92856421190717,1724.8635,5609.355,0.0,0.0
944,0.0,0.0,-89.0,1724.8635,5609.355,0.0,0.0
945,0.0,0.0,-89.07143578809281,1724.8635,5609.355,0.0,0.0
946,0.0,0.0,-89.14287135409467,1724.8635,5609.355,0.0,0.0
947,0.0,0.0,-89.21430647591873,1724.8635,5609.355,0.0,0.0
948,0.0,0.0,-89.28574093148643,1724.8635,5609.355,0.0,0.0
949,0.0,0.0,-89.3571744987317,1724.8635,5609.355,0.0,0.0
950,0.0,0.0,-89.42860695560496,1724.8635,5609.355,0.0,0.0
951,0.0,0.0,-89.50003808007739,1724.8635,5609.355,0.0,0.0
952,0.0,0.0,-89.571467650145,1724.8635,5609.355,0.0,0.0
953,0.0,0.0,-89.64289544383277,1724.8635,5609.355,0.0,0.0
954,0.0,0.0,-89.71432123919888,1724.8635,5609.355,0.0,0.0
955,0.0,0.0,-89.78574481433868,1724.8635,5609.355,0.0,0.0
956,0.0,0.0,-89.85716594738899,1724.8635,5609.355,0.0,0.0
957,0.0,0.0,-89.9285844165321,1724.8635,5609.355,0.00046458817,0.026616307
958,0.0018583527,0.10646523,-90.00000000000001,1724.8654,5609.4614,0.0013937645,0.07984892
959,0.0037167054,0.21293046,-90.00000000000001,1724.869,5609.6743,0.0018583527,0.106465235
960,0.005575058,0.3193957,-90.00000000000001,1724.8746,5609.9937,0.0018583527,0.10646523
961,0.0074334107,0.4258609,-90.00000000000001,1724.8821,5610.4194,0.0018583527,0.10646523
